-0.208375990391,0.855463981628,0.0214719995856,-0.2174680233,0.0568104684353,0.127059966326,-5.48520040512,17.0715999603,-0.285600036383
-0.209595993161,0.8427760005,0.0129319997504,2.09312987328,-0.0516181141138,2.40711450577,-9.87336063385,30.7288799286,-0.514080047607
-0.228139996529,0.892795979977,0.0,0.281914323568,-0.100181899965,0.223576679826,-13.3838891983,41.6547050476,-0.696864068508
-0.238631993532,0.901091992855,-0.0056119998917,-0.0137444678694,-0.113926365972,-0.167682513595,-16.1923122406,50.395362854,-0.843091309071
-0.245463997126,0.908656001091,-0.00756399985403,0.0900897905231,-0.108107745647,-0.0300299301744,-18.2206497192,57.3822898865,-1.01327300072
-0.247171998024,0.915975987911,-0.0082959998399,0.102990038693,-0.0921767428517,-0.0277234297246,-19.8433208466,62.9718322754,-1.14941835403
-0.243999987841,0.91719597578,-0.000243999995291,0.122580364347,-0.0840209722519,-0.0323625765741,-21.141456604,67.4434661865,-1.25833463669
-0.240584000945,0.922320008278,0.011711999774,0.144844427705,-0.0865127444267,-0.0360228568316,-22.1799659729,71.0207748413,-1.34546768665
-0.239851996303,0.922807991505,0.0114679997787,0.183939799666,-0.0996463447809,-0.0396880507469,-23.0107727051,73.8826217651,-1.41517412663
-0.233019992709,0.920367956161,0.00731999985874,0.223646044731,-0.120721191168,-0.0390771850944,-23.6754188538,76.1720962524,-1.4709392786
-0.221795991063,0.90816795826,0.00146399997175,0.248996958137,-0.136298254132,-0.0424369424582,-24.3135356903,78.1604766846,-1.40635144711
-0.20886400342,0.894747972488,-0.0112239997834,0.263963162899,-0.145155802369,-0.0531270839274,-24.8240280151,79.7511825562,-1.35468113422
-0.20227599144,0.887672007084,-0.0353799983859,0.253883898258,-0.144850373268,-0.0683987140656,-25.232421875,81.0237503052,-1.31334495544
-0.200323998928,0.882547974586,-0.0431879982352,0.220286294818,-0.118583165109,-0.0812268853188,-25.5591373444,82.0418014526,-1.2802759409
-0.205448001623,0.88645195961,-0.0383079983294,0.182107210159,-0.0800986588001,-0.0903898626566,-25.8205108643,82.8562393188,-1.25382077694
-0.215452000499,0.888159990311,-0.0358680002391,0.151719346642,-0.0532270222902,-0.0945763960481,-26.0296096802,83.5077896118,-1.23265659809
-0.223503991961,0.883524000645,-0.0324519984424,0.145265549421,-0.0475276634097,-0.0959898680449,-26.3368873596,83.883430481,-1.27172529697
-0.228383988142,0.882791996002,-0.0265959985554,0.153512239456,-0.0576069429517,-0.0959898680449,-26.5827102661,84.1839447021,-1.30298030376
-0.220087990165,0.888159990311,-0.0200079996139,0.170616462827,-0.077765494585,-0.0996550619602,-26.7793693542,84.4243545532,-1.32798433304
-0.205203995109,0.892795979977,-0.0165919996798,0.210322707891,-0.102200105786,-0.108207173645,-26.9366950989,84.61668396,-1.34798753262
-0.191295996308,0.890356004238,-0.0190319996327,0.257970184088,-0.120526053011,-0.118286445737,-27.0625572205,84.7705459595,-1.36399006844
-0.177875995636,0.899383962154,-0.0202520005405,0.297371000051,-0.129078164697,-0.124089665711,-27.8800468445,84.7256393433,-1.54479205608
-0.173483997583,0.912072002888,-0.0226919986308,0.322721898556,-0.135186821222,-0.121340774,-28.2708377838,84.6897125244,-1.68943369389
-0.177875995636,0.912315964699,-0.0353799983859,0.333412051201,-0.136408552527,-0.111872367561,-28.5834712982,84.6609725952,-1.8051469326
-0.178363993764,0.912559986115,-0.0483120009303,0.349599987268,-0.151374742389,-0.117981016636,-28.8335781097,84.6379776001,-1.8977175951
-0.189099997282,0.904263973236,-0.0458719991148,0.366704195738,-0.177031084895,-0.132641792297,-29.033662796,84.6195831299,-1.97177410126
-0.193491995335,0.897188007832,-0.0368440002203,0.397552907467,-0.224067717791,-0.145469963551,-29.193731308,84.6048660278,-2.03101921082
-0.19861599803,0.876935958862,-0.0392839983106,0.438175439835,-0.296760678291,-0.158603563905,-29.747385025,84.3690948486,-2.24641537666
-0.205935999751,0.854975998402,-0.046360000968,0.467191547155,-0.372202545404,-0.172653466463,-30.1903076172,84.180480957,-2.41873240471
-0.220575988293,0.836431980133,-0.0517279990017,0.487960964441,-0.43176189065,-0.194950044155,-30.5446472168,84.029586792,-2.55658602715
-0.234484001994,0.835211992264,-0.0519719980657,0.516366243362,-0.459250837564,-0.222744420171,-30.8281173706,83.9088745117,-2.66686892509
-0.241803988814,0.822035968304,-0.0544119998813,0.544771432877,-0.469330102205,-0.245957300067,-31.0548934937,83.8123016357,-2.75509524345
-0.249123990536,0.815935969353,-0.0553879998624,0.568900644779,-0.472995311022,-0.262450635433,-31.2363147736,83.7350463867,-2.82567620277
-0.245463997126,0.7976359725,-0.0529479980469,0.584783136845,-0.47788220644,-0.280165731907,-31.4150524139,83.4772338867,-2.99134087563
-0.240584000945,0.769819974899,-0.0649039968848,0.615020930767,-0.485823482275,-0.305822074413,-31.5580425262,83.2709884644,-3.12387275696
-0.236191987991,0.775187969208,-0.0729559957981,0.625711083412,-0.486739754677,-0.340030521154,-31.6724338531,83.1059875488,-3.22989821434
-0.240584000945,0.762987971306,-0.0658800005913,0.594251513481,-0.481547415257,-0.362327098846,-31.7639465332,82.973991394,-3.31471848488
-0.247171998024,0.757863998413,-0.0734440013766,0.593335270882,-0.47268986702,-0.389816045761,-31.8371582031,82.8683929443,-3.38257479668
-0.25839599967,0.756887972355,-0.0814960002899,0.603414535522,-0.455585628748,-0.420053869486,-31.8957271576,82.7839126587,-3.43685984612
-0.264739990234,0.754691958427,-0.107115998864,0.618075311184,-0.424431502819,-0.449680835009,-32.2953834534,82.8227310181,-3.69868803024
-0.269620001316,0.737123966217,-0.118827998638,0.629681706429,-0.389306753874,-0.477475196123,-32.61510849,82.8537902832,-3.90815043449
-0.284015983343,0.710283994675,-0.128099992871,0.632430613041,-0.342575579882,-0.503436982632,-32.8708877563,82.8786315918,-4.07572031021
-0.282063990831,0.697596013546,-0.150059998035,0.650451123714,-0.268050014973,-0.520541191101,-33.0755119324,82.8985061646,-4.20977640152
-0.268887996674,0.70589196682,-0.181047990918,0.66572278738,-0.189859256148,-0.536729156971,-33.2392082214,82.9144058228,-4.31702136993
-0.249855995178,0.734439969063,-0.20349599421,0.656865239143,-0.102810971439,-0.552000761032,-33.3701667786,82.9271240234,-4.4028172493
-0.247171998024,0.762987971306,-0.194223999977,0.607995986938,-0.00537795946002,-0.547113835812,-33.7101325989,82.6405029297,-4.63385391235
-0.262299984694,0.79031598568,-0.17933999002,0.532554149628,0.073423653841,-0.519319474697,-33.9821052551,82.4112014771,-4.81868314743
-0.271815985441,0.829111993313,-0.178120002151,0.471467584372,0.108853839338,-0.48602733016,-34.1996841431,82.2277603149,-4.96654653549
-0.265228003263,0.866688013077,-0.203740000725,0.433899372816,0.10702124238,-0.45945468545,-34.3737487793,82.0810089111,-5.08483743668
-0.262299984694,0.892795979977,-0.209352001548,0.396331161261,0.0944985076785,-0.420053869486,-34.5130004883,81.9636077881,-5.17947006226
-0.272547990084,0.910363972187,-0.216672003269,0.365177035332,0.0767834112048,-0.377904176712,-34.6244010925,81.8696899414,-5.58557605743
-0.274011999369,0.934275984764,-0.228627994657,0.345629364252,0.0379934720695,-0.3507206738,-35.0327224731,81.7385559082,-5.91046094894
-0.277184009552,0.973315954208,-0.243511989713,0.346851080656,-0.00537795946002,-0.3507206738,-35.3593788147,81.633644104,-6.17036867142
-0.283284008503,1.00308394432,-0.258639991283,0.357541233301,-0.0343940556049,-0.356523901224,-35.6207046509,81.5497131348,-6.37829494476
-0.282063990831,1.01162397861,-0.263275980949,0.380143254995,-0.0508874207735,-0.346750050783,-35.8297653198,81.4825744629,-6.54463577271
-0.278891980648,1.0252879858,-0.250344008207,0.409770220518,-0.0646318867803,-0.326286047697,-35.997013092,81.4288635254,-6.67770862579
-0.28011199832,1.0252879858,-0.238631993532,0.426569014788,-0.0960914492607,-0.299102544785,-35.8508110046,81.6154937744,-6.95496702194
-0.293287992477,1.01821196079,-0.237655997276,0.436342835426,-0.120526053011,-0.263672381639,-35.7338485718,81.764793396,-7.17677354813
-0.300363987684,0.985759973526,-0.242535993457,0.440313458443,-0.127856433392,-0.23465628922,-35.6402778625,81.8842315674,-7.35421895981
-0.32305598259,0.957455992699,-0.241071999073,0.442146062851,-0.115639135242,-0.220300957561,-35.5654220581,81.9797821045,-7.49617528915
-0.337695986032,0.941839993,-0.236435994506,0.436953723431,-0.088150203228,-0.207778215408,-35.5055389404,82.0562286377,-7.60974025726
-0.338916003704,0.930127978325,-0.231799989939,0.45650139451,-0.0539417490363,-0.197088077664,-35.4576301575,82.1173858643,-7.70059204102
-0.325739979744,0.908411979675,-0.225943997502,0.472383886576,-0.0270636770874,-0.193422883749,-35.3129043579,82.5023117065,-8.17087364197
-0.329400002956,0.896943986416,-0.215939998627,0.471467584372,-0.00751598831266,-0.220300957561,-35.1971244812,82.8102493286,-8.54709911346
-0.335255980492,0.899872004986,-0.2137439996,0.476659953594,0.00225785560906,-0.249317064881,-35.1044998169,83.056602478,-8.8480796814
